analyst_id,organization_id,name,role,team,experience_years,shift,status,joined_at
AN03204,ORG00536,Simran Mehta 03204,L1 Analyst,Incident Response,9,Evening,Active,2024-09-30
AN03205,ORG00398,Ananya Verma 03205,L1 Analyst,Threat Detection,9,Evening,Active,2024-05-23
AN03206,ORG00929,Rahul Gupta 03206,L2 Analyst,Incident Response,4,Morning,Active,2022-12-27
AN03207,ORG00492,Neha Verma 03207,L3 Analyst,Monitoring,8,Evening,Active,2022-05-01
AN03208,ORG00850,Aman Das 03208,L2 Analyst,Incident Response,4,Morning,Active,2023-02-19
AN03209,ORG00100,Rahul Mehta 03209,L1 Analyst,Monitoring,1,Night,Active,2022-12-15
AN03210,ORG00972,Riya Singh 03210,L3 Analyst,Monitoring,4,Evening,Active,2022-07-17
AN03211,ORG00453,Riya Malhotra 03211,L1 Analyst,Monitoring,7,Morning,On Leave,2024-08-03
AN03212,ORG00180,Karan Mehta 03212,SOC Engineer,Threat Hunting,2,Evening,Active,2023-09-27
AN03213,ORG00952,Arjun Sharma 03213,L1 Analyst,Threat Detection,11,Night,Active,2023-03-08
AN03214,ORG00709,Aman Kumar 03214,L3 Analyst,Threat Detection,6,Night,Active,2025-06-30
AN03215,ORG00141,Aman Gupta 03215,L3 Analyst,Threat Detection,9,Evening,Active,2023-04-02
AN03216,ORG00427,Arjun Patel 03216,SOC Engineer,Monitoring,2,Evening,Active,2022-05-11
AN03217,ORG00669,Ananya Verma 03217,L3 Analyst,Threat Detection,1,Night,Active,2025-05-01
AN03218,ORG00509,Aman Joshi 03218,L3 Analyst,Threat Hunting,2,Evening,Active,2026-01-21
AN03219,ORG00489,Riya Gupta 03219,SOC Engineer,Monitoring,4,Morning,Active,2023-07-12
AN03220,ORG00483,Riya Mehta 03220,L3 Analyst,Monitoring,8,Evening,Active,2025-04-06
AN03221,ORG00062,Aman Malhotra 03221,L2 Analyst,Monitoring,10,Morning,Active,2024-01-09
AN03222,ORG00199,Aman Joshi 03222,L3 Analyst,Incident Response,6,Morning,Active,2022-08-06
AN03223,ORG00281,Rahul Malhotra 03223,SOC Engineer,Threat Hunting,12,Evening,Active,2022-10-19
AN03224,ORG00572,Rahul Patel 03224,SOC Engineer,Threat Detection,6,Evening,Active,2022-05-18
AN03225,ORG00159,Rahul Mehta 03225,L2 Analyst,Incident Response,6,Night,Active,2025-03-19
AN03226,ORG00884,Riya Patel 03226,L2 Analyst,Monitoring,5,Morning,Inactive,2025-03-13
AN03227,ORG00132,Riya Mehta 03227,L3 Analyst,Threat Detection,2,Evening,Active,2023-12-14
AN03228,ORG00049,Ananya Mehta 03228,L2 Analyst,Threat Hunting,8,Night,Active,2025-11-23
AN03229,ORG00496,Karan Gupta 03229,L3 Analyst,Threat Detection,2,Evening,Active,2023-01-18
AN03230,ORG00432,Priya Kumar 03230,L1 Analyst,Incident Response,11,Evening,Active,2022-11-09
AN03231,ORG00412,Rahul Sharma 03231,SOC Engineer,Monitoring,1,Evening,Inactive,2023-12-09
AN03232,ORG00167,Rahul Verma 03232,SOC Engineer,Incident Response,4,Night,Active,2025-05-05
AN03233,ORG00480,Ananya Kumar 03233,SOC Engineer,Monitoring,11,Evening,Active,2022-08-15
AN03234,ORG00806,Simran Singh 03234,L1 Analyst,Incident Response,1,Night,Active,2022-09-23
AN03235,ORG00283,Ananya Singh 03235,SOC Engineer,Monitoring,8,Night,Active,2024-07-29
AN03236,ORG00051,Arjun Das 03236,L2 Analyst,Threat Detection,9,Morning,Active,2022-10-16
AN03237,ORG00609,Ananya Joshi 03237,L2 Analyst,Incident Response,10,Morning,Active,2023-09-02
AN03238,ORG00830,Vikram Kumar 03238,L3 Analyst,Threat Hunting,10,Night,Active,2022-02-23
AN03239,ORG00728,Aman Sharma 03239,SOC Engineer,Threat Hunting,2,Night,Inactive,2024-10-09
AN03240,ORG00791,Rahul Verma 03240,SOC Engineer,Incident Response,4,Evening,Active,2023-01-09
AN03241,ORG00505,Aman Mehta 03241,SOC Engineer,Monitoring,5,Night,Active,2024-12-09
AN03242,ORG00436,Rahul Singh 03242,SOC Engineer,Monitoring,1,Morning,Active,2025-01-30
AN03243,ORG00621,Simran Das 03243,L2 Analyst,Threat Hunting,9,Morning,Active,2025-05-29
AN03244,ORG00578,Riya Malhotra 03244,L2 Analyst,Monitoring,12,Morning,Active,2024-05-07
AN03245,ORG00314,Karan Gupta 03245,L1 Analyst,Threat Detection,7,Morning,Active,2023-09-19
AN03246,ORG00262,Neha Mehta 03246,L1 Analyst,Incident Response,1,Evening,Active,2023-07-04
AN03247,ORG00673,Riya Patel 03247,L2 Analyst,Monitoring,8,Morning,Inactive,2022-04-07
AN03248,ORG00830,Vikram Mehta 03248,L3 Analyst,Threat Hunting,4,Morning,Active,2025-02-13
AN03249,ORG00446,Karan Mehta 03249,L2 Analyst,Threat Detection,1,Evening,Active,2023-07-02
AN03250,ORG00173,Ananya Malhotra 03250,SOC Engineer,Threat Detection,12,Night,Active,2024-01-24
AN03251,ORG00615,Aman Singh 03251,L2 Analyst,Incident Response,4,Morning,Active,2022-12-22
AN03252,ORG00720,Riya Das 03252,SOC Engineer,Incident Response,5,Evening,Active,2025-08-13
AN03253,ORG00329,Simran Mehta 03253,L1 Analyst,Threat Detection,8,Morning,Active,2022-04-22
AN03254,ORG00543,Rahul Sharma 03254,SOC Engineer,Threat Detection,5,Evening,Active,2023-07-20
AN03255,ORG00988,Vikram Verma 03255,L3 Analyst,Monitoring,6,Evening,Active,2024-02-14
AN03256,ORG00204,Priya Malhotra 03256,SOC Engineer,Threat Hunting,7,Morning,On Leave,2024-07-29
AN03257,ORG00362,Aman Verma 03257,L3 Analyst,Monitoring,5,Evening,Active,2025-07-07
AN03258,ORG00426,Vikram Joshi 03258,L2 Analyst,Threat Hunting,10,Evening,Active,2025-04-03
AN03259,ORG00758,Neha Kumar 03259,L3 Analyst,Incident Response,8,Evening,Active,2025-01-13
AN03260,ORG00623,Neha Sharma 03260,SOC Engineer,Incident Response,8,Night,Active,2025-06-03
AN03261,ORG00078,Riya Verma 03261,L3 Analyst,Threat Hunting,8,Evening,Active,2022-11-22
AN03262,ORG00266,Neha Mehta 03262,L2 Analyst,Incident Response,12,Evening,Active,2025-08-12
AN03263,ORG00360,Aman Gupta 03263,L2 Analyst,Threat Detection,9,Night,Active,2025-02-07
AN03264,ORG00742,Ananya Patel 03264,SOC Engineer,Monitoring,2,Morning,On Leave,2023-03-19
AN03265,ORG00332,Ananya Singh 03265,L3 Analyst,Incident Response,11,Night,Active,2022-09-28
AN03266,ORG00724,Rahul Singh 03266,L2 Analyst,Monitoring,7,Night,On Leave,2022-11-25
AN03267,ORG00432,Riya Kumar 03267,L3 Analyst,Monitoring,8,Night,Active,2025-11-16
AN03268,ORG00874,Ananya Sharma 03268,L2 Analyst,Threat Hunting,9,Night,Active,2023-05-21
AN03269,ORG00776,Vikram Malhotra 03269,SOC Engineer,Threat Detection,3,Night,Active,2022-11-19
AN03270,ORG00151,Priya Das 03270,SOC Engineer,Threat Hunting,7,Evening,Active,2026-01-07
AN03271,ORG00604,Arjun Singh 03271,SOC Engineer,Incident Response,11,Morning,Active,2022-12-13
AN03272,ORG00194,Rahul Verma 03272,L3 Analyst,Incident Response,7,Morning,Active,2025-11-04
AN03273,ORG00659,Neha Mehta 03273,L2 Analyst,Threat Hunting,10,Morning,Active,2023-01-24
AN03274,ORG00895,Arjun Gupta 03274,L1 Analyst,Threat Hunting,8,Night,On Leave,2024-01-23
AN03275,ORG00633,Priya Singh 03275,SOC Engineer,Threat Detection,1,Evening,Active,2023-07-04
AN03276,ORG00195,Arjun Das 03276,SOC Engineer,Incident Response,1,Morning,Active,2025-08-12
AN03277,ORG00112,Aman Patel 03277,L3 Analyst,Monitoring,3,Morning,Active,2022-06-28
AN03278,ORG00616,Simran Mehta 03278,L3 Analyst,Monitoring,1,Evening,Active,2025-07-30
AN03279,ORG00785,Rahul Verma 03279,L1 Analyst,Threat Detection,3,Night,Active,2024-08-21
AN03280,ORG00305,Neha Kumar 03280,L2 Analyst,Threat Hunting,3,Morning,Active,2022-10-26
AN03281,ORG00872,Priya Malhotra 03281,SOC Engineer,Threat Detection,4,Night,On Leave,2023-07-04
AN03282,ORG00168,Neha Malhotra 03282,L3 Analyst,Monitoring,6,Morning,Active,2022-05-22
AN03283,ORG00108,Simran Malhotra 03283,L1 Analyst,Incident Response,10,Evening,Active,2025-03-02
AN03284,ORG00687,Priya Patel 03284,L2 Analyst,Incident Response,8,Evening,Active,2022-02-26
AN03285,ORG00562,Simran Mehta 03285,L1 Analyst,Monitoring,7,Morning,Active,2023-05-17
AN03286,ORG00452,Neha Kumar 03286,L1 Analyst,Threat Hunting,12,Morning,Inactive,2025-08-17
AN03287,ORG00497,Rahul Das 03287,SOC Engineer,Incident Response,5,Morning,Active,2024-04-17
AN03288,ORG00929,Neha Sharma 03288,L2 Analyst,Incident Response,7,Night,Active,2022-12-30
AN03289,ORG00910,Neha Gupta 03289,L3 Analyst,Incident Response,6,Night,Active,2024-02-15
AN03290,ORG00889,Priya Singh 03290,L2 Analyst,Monitoring,6,Morning,Active,2022-01-04
AN03291,ORG00294,Rahul Joshi 03291,SOC Engineer,Incident Response,7,Night,Active,2023-09-15
AN03292,ORG00707,Aman Malhotra 03292,L1 Analyst,Monitoring,11,Evening,Active,2024-02-16
AN03293,ORG00258,Karan Singh 03293,L3 Analyst,Threat Hunting,6,Evening,On Leave,2024-03-27
AN03294,ORG00270,Simran Das 03294,L2 Analyst,Threat Hunting,9,Morning,Active,2024-11-29
AN03295,ORG00670,Rahul Malhotra 03295,SOC Engineer,Incident Response,10,Night,Active,2025-07-13
AN03296,ORG00021,Ananya Kumar 03296,SOC Engineer,Threat Hunting,2,Night,Active,2022-04-22
AN03297,ORG00056,Karan Singh 03297,SOC Engineer,Monitoring,6,Morning,Active,2023-03-24
AN03298,ORG00418,Arjun Kumar 03298,SOC Engineer,Threat Detection,9,Night,Active,2024-05-27
AN03299,ORG00055,Aman Kumar 03299,L3 Analyst,Monitoring,4,Morning,Active,2023-09-15
AN03300,ORG00260,Aman Joshi 03300,L3 Analyst,Incident Response,12,Evening,Active,2022-11-10
AN03301,ORG00145,Simran Joshi 03301,L3 Analyst,Threat Detection,12,Night,Active,2025-07-19
AN03302,ORG00108,Riya Sharma 03302,SOC Engineer,Incident Response,5,Evening,On Leave,2023-11-27
AN03303,ORG00033,Arjun Verma 03303,L2 Analyst,Monitoring,6,Evening,Active,2023-02-10
AN03304,ORG00633,Riya Patel 03304,L1 Analyst,Monitoring,3,Morning,Active,2024-06-25
AN03305,ORG00916,Priya Patel 03305,SOC Engineer,Threat Detection,2,Evening,Active,2025-06-20
AN03306,ORG00899,Ananya Sharma 03306,L3 Analyst,Incident Response,3,Evening,Active,2022-05-08
AN03307,ORG00775,Simran Singh 03307,L3 Analyst,Threat Detection,8,Morning,Active,2022-11-08
AN03308,ORG00927,Riya Verma 03308,SOC Engineer,Monitoring,5,Night,Active,2025-06-13
AN03309,ORG00090,Riya Patel 03309,L2 Analyst,Monitoring,7,Morning,Active,2022-04-15
AN03310,ORG00792,Simran Patel 03310,L1 Analyst,Threat Hunting,1,Morning,Active,2022-01-19
AN03311,ORG00181,Aman Malhotra 03311,L2 Analyst,Incident Response,9,Evening,Active,2023-12-27
AN03312,ORG00001,Rahul Mehta 03312,SOC Engineer,Threat Detection,2,Evening,Inactive,2025-05-06
AN03313,ORG00981,Karan Verma 03313,SOC Engineer,Monitoring,8,Morning,Active,2024-05-20
AN03314,ORG01000,Ananya Das 03314,L2 Analyst,Threat Hunting,10,Morning,Active,2023-01-19
AN03315,ORG00260,Vikram Patel 03315,SOC Engineer,Monitoring,6,Evening,Active,2023-09-11
AN03316,ORG00973,Aman Kumar 03316,L2 Analyst,Threat Hunting,10,Evening,Active,2024-09-28
AN03317,ORG00797,Riya Das 03317,L1 Analyst,Monitoring,9,Night,Active,2024-05-30
AN03318,ORG00954,Ananya Verma 03318,SOC Engineer,Threat Hunting,8,Morning,Active,2025-10-11
AN03319,ORG00166,Karan Gupta 03319,L3 Analyst,Monitoring,3,Morning,Active,2025-04-26
AN03320,ORG00621,Arjun Malhotra 03320,L3 Analyst,Monitoring,5,Morning,Active,2025-09-09
AN03321,ORG00989,Simran Verma 03321,L2 Analyst,Threat Detection,1,Morning,Active,2025-07-11
AN03322,ORG00386,Priya Das 03322,L1 Analyst,Threat Hunting,6,Evening,Inactive,2025-11-18
AN03323,ORG00471,Rahul Kumar 03323,SOC Engineer,Incident Response,6,Morning,Active,2023-04-20
AN03324,ORG00788,Neha Malhotra 03324,L2 Analyst,Threat Hunting,9,Morning,Active,2025-01-07
AN03325,ORG00928,Priya Malhotra 03325,L3 Analyst,Monitoring,5,Morning,Active,2023-10-17
AN03326,ORG00821,Vikram Kumar 03326,L2 Analyst,Threat Hunting,9,Morning,Active,2023-06-27
AN03327,ORG00720,Karan Mehta 03327,SOC Engineer,Threat Detection,6,Night,Active,2025-07-31
AN03328,ORG00167,Simran Malhotra 03328,L2 Analyst,Incident Response,12,Morning,Active,2025-03-12
AN03329,ORG00069,Rahul Kumar 03329,L1 Analyst,Threat Detection,12,Night,Active,2023-05-05
AN03330,ORG00094,Arjun Das 03330,SOC Engineer,Incident Response,6,Evening,Active,2023-05-11
AN03331,ORG00889,Neha Malhotra 03331,L3 Analyst,Threat Hunting,1,Evening,Active,2024-10-05
AN03332,ORG00069,Karan Joshi 03332,L3 Analyst,Threat Detection,11,Night,Active,2024-08-27
AN03333,ORG00303,Riya Das 03333,L3 Analyst,Incident Response,10,Night,Active,2024-09-18
AN03334,ORG00788,Aman Kumar 03334,L3 Analyst,Incident Response,10,Night,Active,2023-09-24
AN03335,ORG00279,Priya Kumar 03335,SOC Engineer,Threat Detection,10,Morning,Active,2022-08-01
AN03336,ORG00080,Vikram Singh 03336,L2 Analyst,Threat Hunting,3,Morning,Active,2024-05-08
AN03337,ORG00741,Rahul Singh 03337,L1 Analyst,Threat Detection,10,Night,Active,2024-03-16
AN03338,ORG00965,Priya Singh 03338,L3 Analyst,Monitoring,10,Morning,Active,2022-03-31
AN03339,ORG00394,Rahul Mehta 03339,SOC Engineer,Monitoring,4,Morning,Active,2022-05-02
AN03340,ORG00900,Ananya Sharma 03340,L3 Analyst,Incident Response,2,Night,Active,2024-09-25
AN03341,ORG00239,Riya Mehta 03341,SOC Engineer,Threat Hunting,8,Night,On Leave,2022-02-09
AN03342,ORG00108,Riya Patel 03342,L1 Analyst,Threat Detection,9,Evening,Active,2022-01-16
AN03343,ORG00249,Priya Mehta 03343,L3 Analyst,Monitoring,7,Evening,Active,2025-04-21
AN03344,ORG00575,Riya Sharma 03344,L3 Analyst,Incident Response,2,Night,Active,2024-01-03
AN03345,ORG00075,Neha Joshi 03345,L2 Analyst,Incident Response,10,Morning,Active,2023-04-09
AN03346,ORG00201,Simran Malhotra 03346,L1 Analyst,Incident Response,11,Evening,Active,2023-11-14
AN03347,ORG00706,Vikram Das 03347,L3 Analyst,Threat Detection,2,Night,Inactive,2024-06-18
AN03348,ORG00896,Ananya Malhotra 03348,L3 Analyst,Threat Detection,10,Evening,Active,2024-02-01
AN03349,ORG00669,Simran Gupta 03349,L3 Analyst,Incident Response,8,Evening,Active,2024-07-22
AN03350,ORG00762,Riya Patel 03350,SOC Engineer,Incident Response,11,Morning,On Leave,2022-05-24
AN03351,ORG00786,Rahul Das 03351,L1 Analyst,Monitoring,10,Night,Active,2025-04-04
AN03352,ORG00144,Priya Mehta 03352,L2 Analyst,Monitoring,7,Morning,Active,2025-08-02
AN03353,ORG00570,Ananya Malhotra 03353,L1 Analyst,Monitoring,3,Night,Active,2025-11-21
AN03354,ORG00011,Neha Gupta 03354,L1 Analyst,Threat Hunting,12,Morning,Active,2023-02-10
AN03355,ORG00603,Priya Verma 03355,L2 Analyst,Threat Hunting,11,Morning,Active,2022-02-15
AN03356,ORG00917,Riya Kumar 03356,L3 Analyst,Incident Response,11,Evening,On Leave,2023-05-23
AN03357,ORG00824,Arjun Mehta 03357,SOC Engineer,Threat Hunting,11,Night,Active,2025-12-29
AN03358,ORG00182,Neha Singh 03358,L2 Analyst,Monitoring,12,Evening,Inactive,2022-11-24
AN03359,ORG00215,Riya Das 03359,L2 Analyst,Incident Response,10,Morning,On Leave,2022-02-17
AN03360,ORG00478,Neha Kumar 03360,L2 Analyst,Threat Detection,2,Evening,Active,2023-02-14
AN03361,ORG00374,Karan Das 03361,L2 Analyst,Incident Response,9,Evening,Active,2024-12-22
AN03362,ORG00368,Arjun Patel 03362,L3 Analyst,Monitoring,3,Evening,Active,2022-09-06
AN03363,ORG00350,Arjun Joshi 03363,L3 Analyst,Threat Hunting,6,Evening,Active,2026-01-10
AN03364,ORG00399,Vikram Verma 03364,L1 Analyst,Incident Response,5,Morning,Active,2022-08-26
AN03365,ORG00012,Simran Malhotra 03365,L1 Analyst,Monitoring,10,Night,Active,2022-11-10
AN03366,ORG00686,Priya Kumar 03366,SOC Engineer,Threat Detection,1,Morning,Active,2022-01-05
AN03367,ORG00758,Aman Gupta 03367,SOC Engineer,Incident Response,4,Night,Active,2022-06-01
AN03368,ORG00823,Arjun Das 03368,L2 Analyst,Incident Response,2,Morning,Active,2022-12-07
AN03369,ORG00033,Ananya Singh 03369,L2 Analyst,Threat Detection,7,Night,Active,2022-05-31
AN03370,ORG00277,Rahul Mehta 03370,SOC Engineer,Monitoring,8,Evening,Active,2023-03-27
AN03371,ORG00571,Aman Singh 03371,L3 Analyst,Incident Response,11,Night,Active,2026-01-14
AN03372,ORG00635,Vikram Kumar 03372,L3 Analyst,Incident Response,6,Evening,Inactive,2023-07-03
AN03373,ORG00846,Neha Verma 03373,L2 Analyst,Threat Detection,5,Evening,Active,2024-03-15
AN03374,ORG00556,Ananya Gupta 03374,L3 Analyst,Incident Response,9,Morning,Active,2023-08-07
AN03375,ORG00621,Karan Kumar 03375,SOC Engineer,Threat Hunting,4,Morning,Active,2025-01-29
AN03376,ORG00356,Aman Kumar 03376,L1 Analyst,Monitoring,10,Night,Active,2024-07-07
AN03377,ORG00724,Priya Singh 03377,L3 Analyst,Incident Response,8,Morning,Active,2024-05-13
AN03378,ORG00081,Karan Mehta 03378,L2 Analyst,Incident Response,11,Night,Active,2023-08-15
AN03379,ORG00555,Riya Das 03379,L3 Analyst,Incident Response,7,Night,Active,2025-05-22
AN03380,ORG00538,Rahul Joshi 03380,SOC Engineer,Incident Response,4,Morning,Active,2025-12-13
AN03381,ORG00103,Simran Joshi 03381,L1 Analyst,Incident Response,5,Night,Active,2022-05-31
AN03382,ORG00841,Neha Sharma 03382,L2 Analyst,Threat Detection,2,Morning,Active,2023-02-05
AN03383,ORG00909,Vikram Joshi 03383,L1 Analyst,Incident Response,7,Evening,Active,2022-09-25
AN03384,ORG00868,Priya Mehta 03384,L1 Analyst,Threat Hunting,11,Morning,Active,2022-05-22
AN03385,ORG00105,Ananya Verma 03385,L3 Analyst,Threat Hunting,5,Evening,Active,2024-07-23
AN03386,ORG00031,Rahul Patel 03386,L1 Analyst,Incident Response,7,Evening,Inactive,2024-11-27
AN03387,ORG00014,Karan Sharma 03387,L1 Analyst,Incident Response,9,Morning,Active,2023-05-31
AN03388,ORG00650,Rahul Singh 03388,L3 Analyst,Threat Detection,2,Evening,Active,2022-04-16
AN03389,ORG00978,Neha Gupta 03389,L1 Analyst,Monitoring,4,Night,Active,2025-09-26
AN03390,ORG00153,Ananya Verma 03390,L1 Analyst,Threat Hunting,12,Night,Active,2024-11-15
AN03391,ORG00371,Riya Patel 03391,SOC Engineer,Threat Hunting,1,Night,Active,2025-08-27
AN03392,ORG00189,Vikram Verma 03392,L2 Analyst,Monitoring,4,Morning,Active,2023-07-09
AN03393,ORG00495,Karan Gupta 03393,L2 Analyst,Threat Detection,7,Morning,On Leave,2025-09-08
AN03394,ORG00239,Priya Verma 03394,L1 Analyst,Threat Hunting,4,Morning,Active,2025-03-01
AN03395,ORG00758,Vikram Sharma 03395,L3 Analyst,Monitoring,8,Morning,Active,2024-08-10
AN03396,ORG00733,Karan Sharma 03396,L3 Analyst,Monitoring,10,Evening,Inactive,2025-11-07
AN03397,ORG00666,Priya Singh 03397,L2 Analyst,Threat Detection,3,Night,Active,2024-02-11
AN03398,ORG00660,Ananya Joshi 03398,L2 Analyst,Monitoring,8,Morning,Inactive,2023-11-22
AN03399,ORG00650,Simran Kumar 03399,L1 Analyst,Incident Response,12,Morning,Active,2023-03-27
AN03400,ORG00565,Ananya Das 03400,SOC Engineer,Threat Hunting,7,Night,On Leave,2024-03-10
AN03401,ORG00745,Aman Gupta 03401,L3 Analyst,Monitoring,4,Morning,Active,2024-12-27
AN03402,ORG00987,Arjun Joshi 03402,L1 Analyst,Threat Detection,2,Evening,Active,2023-09-17
AN03403,ORG00366,Aman Malhotra 03403,SOC Engineer,Threat Hunting,6,Night,Active,2024-08-04
AN03404,ORG00280,Aman Kumar 03404,L2 Analyst,Monitoring,6,Evening,Active,2023-04-18
AN03405,ORG00139,Aman Mehta 03405,L2 Analyst,Incident Response,2,Night,Active,2023-01-17
AN03406,ORG00919,Vikram Joshi 03406,L3 Analyst,Threat Hunting,12,Morning,Active,2026-01-25
AN03407,ORG00306,Arjun Gupta 03407,SOC Engineer,Incident Response,6,Evening,Active,2023-10-22
AN03408,ORG00895,Riya Patel 03408,L2 Analyst,Threat Hunting,8,Night,Active,2022-02-26
AN03409,ORG00891,Rahul Das 03409,L1 Analyst,Monitoring,10,Morning,Active,2025-02-12
AN03410,ORG00643,Priya Gupta 03410,L3 Analyst,Incident Response,2,Morning,Active,2022-09-16
AN03411,ORG00729,Arjun Malhotra 03411,L2 Analyst,Incident Response,8,Morning,Active,2022-02-07
AN03412,ORG00488,Simran Joshi 03412,L1 Analyst,Threat Hunting,3,Night,Active,2023-01-14
AN03413,ORG00699,Vikram Das 03413,L1 Analyst,Incident Response,11,Evening,Active,2024-03-09
AN03414,ORG00130,Aman Das 03414,L2 Analyst,Incident Response,1,Morning,Active,2024-12-12
AN03415,ORG00138,Riya Mehta 03415,SOC Engineer,Monitoring,2,Evening,Active,2024-01-19
AN03416,ORG00204,Ananya Singh 03416,L3 Analyst,Monitoring,5,Night,Active,2025-03-04
AN03417,ORG00634,Vikram Patel 03417,L2 Analyst,Threat Detection,10,Night,Active,2025-10-29
AN03418,ORG00588,Karan Patel 03418,SOC Engineer,Incident Response,7,Night,Active,2025-03-11
AN03419,ORG00437,Arjun Verma 03419,L2 Analyst,Threat Detection,1,Morning,Active,2022-02-25
AN03420,ORG00252,Riya Kumar 03420,SOC Engineer,Threat Hunting,7,Morning,Active,2023-03-23
AN03421,ORG00980,Ananya Gupta 03421,L1 Analyst,Threat Hunting,9,Night,Active,2024-11-30
AN03422,ORG00772,Vikram Sharma 03422,L3 Analyst,Monitoring,1,Evening,Active,2023-07-08
AN03423,ORG00050,Ananya Sharma 03423,L1 Analyst,Threat Detection,4,Night,Active,2023-05-16
AN03424,ORG00797,Vikram Sharma 03424,L3 Analyst,Threat Detection,6,Evening,Active,2022-07-26
AN03425,ORG00095,Neha Singh 03425,L3 Analyst,Monitoring,9,Morning,Active,2024-12-30
AN03426,ORG00867,Neha Kumar 03426,L3 Analyst,Threat Hunting,10,Evening,On Leave,2025-09-29
AN03427,ORG00422,Riya Verma 03427,L3 Analyst,Monitoring,11,Morning,Active,2025-02-27
AN03428,ORG00321,Karan Gupta 03428,L2 Analyst,Threat Detection,8,Evening,Active,2024-03-05
AN03429,ORG00451,Arjun Joshi 03429,L2 Analyst,Incident Response,5,Night,On Leave,2025-08-16
AN03430,ORG00633,Vikram Joshi 03430,SOC Engineer,Threat Detection,11,Night,Active,2023-08-14
AN03431,ORG00155,Simran Gupta 03431,SOC Engineer,Monitoring,3,Morning,Active,2024-01-11
AN03432,ORG00649,Karan Gupta 03432,L3 Analyst,Monitoring,1,Evening,Active,2025-09-07
AN03433,ORG00990,Ananya Gupta 03433,L3 Analyst,Threat Hunting,6,Morning,Active,2022-04-13
AN03434,ORG00058,Ananya Sharma 03434,L3 Analyst,Threat Hunting,7,Morning,Active,2023-03-13
AN03435,ORG00403,Vikram Malhotra 03435,L3 Analyst,Monitoring,10,Evening,Active,2025-03-01
AN03436,ORG00272,Riya Mehta 03436,SOC Engineer,Threat Detection,3,Night,Active,2026-01-21
AN03437,ORG00462,Neha Verma 03437,L1 Analyst,Incident Response,9,Morning,Active,2024-10-05
AN03438,ORG00521,Simran Sharma 03438,L2 Analyst,Threat Hunting,2,Evening,Inactive,2022-03-23
AN03439,ORG00270,Arjun Das 03439,L2 Analyst,Incident Response,5,Night,Active,2023-01-11
